matrix,time
/home/ru37geh/mtx/suitesparse/Bova/rma10.mtx, 0.230106
/home/ru37geh/mtx/suitesparse/Castrillon/denormal.mtx, 0.144572
/home/ru37geh/mtx/suitesparse/CEMW/t2em.mtx, 0.824121
/home/ru37geh/mtx/suitesparse/CEMW/tmt_sym.mtx, 0.813170
/home/ru37geh/mtx/suitesparse/CEMW/tmt_unsym.mtx, 0.811735
/home/ru37geh/mtx/suitesparse/Chen/pkustk03.mtx, 0.309156
/home/ru37geh/mtx/suitesparse/Chen/pkustk04.mtx, 0.411760
/home/ru37geh/mtx/suitesparse/Chen/pkustk05.mtx, 0.217822
/home/ru37geh/mtx/suitesparse/Chen/pkustk06.mtx, 0.254087
/home/ru37geh/mtx/suitesparse/Chen/pkustk07.mtx, 0.232187
/home/ru37geh/mtx/suitesparse/Chen/pkustk08.mtx, 0.313579
/home/ru37geh/mtx/suitesparse/Chen/pkustk09.mtx, 0.157680
/home/ru37geh/mtx/suitesparse/Chen/pkustk10.mtx, 0.424828
/home/ru37geh/mtx/suitesparse/Chen/pkustk11.mtx, 0.516507
/home/ru37geh/mtx/suitesparse/Chen/pkustk12.mtx, 0.738476
/home/ru37geh/mtx/suitesparse/Chen/pkustk13.mtx, 0.666193
/home/ru37geh/mtx/suitesparse/Chen/pkustk14.mtx, 1.453582
/home/ru37geh/mtx/suitesparse/Cunningham/qa8fk.mtx, 0.191509
/home/ru37geh/mtx/suitesparse/Cunningham/qa8fm.mtx, 0.191759
/home/ru37geh/mtx/suitesparse/DIMACS10/144.mtx, 0.529582
/home/ru37geh/mtx/suitesparse/DIMACS10/333SP.mtx, 14.854212
/home/ru37geh/mtx/suitesparse/DIMACS10/598a.mtx, 0.409133
/home/ru37geh/mtx/suitesparse/DIMACS10/adaptive.mtx, 9.426281
/home/ru37geh/mtx/suitesparse/DIMACS10/al2010.mtx, 0.291111
/home/ru37geh/mtx/suitesparse/DIMACS10/AS365.mtx, 29.437252
/home/ru37geh/mtx/suitesparse/DIMACS10/asia_osm.mtx, 10.383628
/home/ru37geh/mtx/suitesparse/DIMACS10/auto.mtx, 1.964537
/home/ru37geh/mtx/suitesparse/DIMACS10/az2010.mtx, 0.318115
/home/ru37geh/mtx/suitesparse/DIMACS10/belgium_osm.mtx, 1.181560
/home/ru37geh/mtx/suitesparse/DIMACS10/ca2010.mtx, 0.981802
/home/ru37geh/mtx/suitesparse/DIMACS10/caidaRouterLevel.mtx, 0.403951
/home/ru37geh/mtx/suitesparse/DIMACS10/channel-500x100x100-b050.mtx, 12.012729
/home/ru37geh/mtx/suitesparse/DIMACS10/citationCiteseer.mtx, 0.918556
/home/ru37geh/mtx/suitesparse/DIMACS10/coAuthorsCiteseer.mtx, 0.361976
/home/ru37geh/mtx/suitesparse/DIMACS10/coAuthorsDBLP.mtx, 0.541057
/home/ru37geh/mtx/suitesparse/DIMACS10/coPapersCiteseer.mtx, 3.492465
/home/ru37geh/mtx/suitesparse/DIMACS10/coPapersDBLP.mtx, 3.926296
/home/ru37geh/mtx/suitesparse/DIMACS10/delaunay_n18.mtx, 0.278729
/home/ru37geh/mtx/suitesparse/DIMACS10/delaunay_n19.mtx, 0.607120
/home/ru37geh/mtx/suitesparse/DIMACS10/delaunay_n20.mtx, 1.279272
/home/ru37geh/mtx/suitesparse/DIMACS10/delaunay_n21.mtx, 2.598074
/home/ru37geh/mtx/suitesparse/DIMACS10/delaunay_n22.mtx, 5.589898
/home/ru37geh/mtx/suitesparse/DIMACS10/delaunay_n23.mtx, 11.227819
/home/ru37geh/mtx/suitesparse/DIMACS10/delaunay_n24.mtx, 22.579737
/home/ru37geh/mtx/suitesparse/DIMACS10/europe_osm.mtx, 76.027108
/home/ru37geh/mtx/suitesparse/DIMACS10/fe_rotor.mtx, 0.240505
/home/ru37geh/mtx/suitesparse/DIMACS10/fl2010.mtx, 0.579122
/home/ru37geh/mtx/suitesparse/DIMACS10/ga2010.mtx, 0.320405
/home/ru37geh/mtx/suitesparse/DIMACS10/germany_osm.mtx, 15.336967
/home/ru37geh/mtx/suitesparse/DIMACS10/G_n_pin_pout.mtx, 0.259072
/home/ru37geh/mtx/suitesparse/DIMACS10/great-britain_osm.mtx, 7.439131
/home/ru37geh/mtx/suitesparse/DIMACS10/hugebubbles-00000.mtx, 44.372746
/home/ru37geh/mtx/suitesparse/DIMACS10/hugebubbles-00010.mtx, 111.772529
/home/ru37geh/mtx/suitesparse/DIMACS10/hugebubbles-00020.mtx, 112.845009
/home/ru37geh/mtx/suitesparse/DIMACS10/hugetrace-00000.mtx, 7.248040
/home/ru37geh/mtx/suitesparse/DIMACS10/hugetrace-00010.mtx, 34.978976
/home/ru37geh/mtx/suitesparse/DIMACS10/hugetrace-00020.mtx, 54.998719
/home/ru37geh/mtx/suitesparse/DIMACS10/hugetric-00000.mtx, 9.133342
/home/ru37geh/mtx/suitesparse/DIMACS10/hugetric-00010.mtx, 22.043620
/home/ru37geh/mtx/suitesparse/DIMACS10/hugetric-00020.mtx, 24.577946
/home/ru37geh/mtx/suitesparse/DIMACS10/ia2010.mtx, 0.216101
/home/ru37geh/mtx/suitesparse/DIMACS10/il2010.mtx, 0.544805
/home/ru37geh/mtx/suitesparse/DIMACS10/in2010.mtx, 0.295330
/home/ru37geh/mtx/suitesparse/DIMACS10/italy_osm.mtx, 5.373296
/home/ru37geh/mtx/suitesparse/DIMACS10/kron_g500-logn16.mtx, 0.983382
/home/ru37geh/mtx/suitesparse/DIMACS10/kron_g500-logn17.mtx, 2.406819
/home/ru37geh/mtx/suitesparse/DIMACS10/kron_g500-logn18.mtx, 6.314945
/home/ru37geh/mtx/suitesparse/DIMACS10/kron_g500-logn19.mtx, 16.979156
/home/ru37geh/mtx/suitesparse/DIMACS10/kron_g500-logn20.mtx, 50.823337
/home/ru37geh/mtx/suitesparse/DIMACS10/kron_g500-logn21.mtx, 173.914434
/home/ru37geh/mtx/suitesparse/DIMACS10/ks2010.mtx, 0.241030
/home/ru37geh/mtx/suitesparse/DIMACS10/m14b.mtx, 0.765943
/home/ru37geh/mtx/suitesparse/DIMACS10/M6.mtx, 20.804029
/home/ru37geh/mtx/suitesparse/DIMACS10/mi2010.mtx, 0.370522
/home/ru37geh/mtx/suitesparse/DIMACS10/mn2010.mtx, 0.277141
/home/ru37geh/mtx/suitesparse/DIMACS10/mo2010.mtx, 0.392906
/home/ru37geh/mtx/suitesparse/DIMACS10/NACA0015.mtx, 3.034524
/home/ru37geh/mtx/suitesparse/DIMACS10/nc2010.mtx, 0.326222
/home/ru37geh/mtx/suitesparse/DIMACS10/netherlands_osm.mtx, 1.533793
/home/ru37geh/mtx/suitesparse/DIMACS10/NLR.mtx, 26.289828
/home/ru37geh/mtx/suitesparse/DIMACS10/ny2010.mtx, 0.423023
/home/ru37geh/mtx/suitesparse/DIMACS10/oh2010.mtx, 0.428698
/home/ru37geh/mtx/suitesparse/DIMACS10/ok2010.mtx, 0.296310
/home/ru37geh/mtx/suitesparse/DIMACS10/pa2010.mtx, 0.498815
/home/ru37geh/mtx/suitesparse/DIMACS10/packing-500x100x100-b050.mtx, 4.762470
/home/ru37geh/mtx/suitesparse/DIMACS10/rgg_n_2_17_s0.mtx, 0.229858
/home/ru37geh/mtx/suitesparse/DIMACS10/rgg_n_2_18_s0.mtx, 0.499420
/home/ru37geh/mtx/suitesparse/DIMACS10/rgg_n_2_19_s0.mtx, 1.077406
/home/ru37geh/mtx/suitesparse/DIMACS10/rgg_n_2_20_s0.mtx, 2.313689
/home/ru37geh/mtx/suitesparse/DIMACS10/rgg_n_2_21_s0.mtx, 5.338693
/home/ru37geh/mtx/suitesparse/DIMACS10/rgg_n_2_22_s0.mtx, 11.798549
/home/ru37geh/mtx/suitesparse/DIMACS10/rgg_n_2_23_s0.mtx, 27.063652
/home/ru37geh/mtx/suitesparse/DIMACS10/rgg_n_2_24_s0.mtx, 62.546175
/home/ru37geh/mtx/suitesparse/DIMACS10/road_central.mtx, 26.969090
/home/ru37geh/mtx/suitesparse/DIMACS10/road_usa.mtx, 20.657143
/home/ru37geh/mtx/suitesparse/DIMACS10/tn2010.mtx, 0.258218
/home/ru37geh/mtx/suitesparse/DIMACS10/tx2010.mtx, 1.090200
/home/ru37geh/mtx/suitesparse/DIMACS10/va2010.mtx, 0.319428
/home/ru37geh/mtx/suitesparse/DIMACS10/venturiLevel3.mtx, 3.681289
/home/ru37geh/mtx/suitesparse/DIMACS10/vsp_bcsstk30_500sep_10in_1Kout.mtx, 0.989528
/home/ru37geh/mtx/suitesparse/DIMACS10/vsp_finan512_scagr7-2c_rlfddd.mtx, 0.220752
/home/ru37geh/mtx/suitesparse/DIMACS10/vsp_msc10848_300sep_100in_1Kout.mtx, 0.490233
/home/ru37geh/mtx/suitesparse/DIMACS10/wi2010.mtx, 0.270202
/home/ru37geh/mtx/suitesparse/DNVS/fcondp2.mtx, 1.076882
/home/ru37geh/mtx/suitesparse/DNVS/fullb.mtx, 1.144369
/home/ru37geh/mtx/suitesparse/DNVS/halfb.mtx, 1.202696
/home/ru37geh/mtx/suitesparse/DNVS/m_t1.mtx, 0.911113
/home/ru37geh/mtx/suitesparse/DNVS/ship_001.mtx, 0.433006
/home/ru37geh/mtx/suitesparse/DNVS/ship_003.mtx, 0.789726
/home/ru37geh/mtx/suitesparse/DNVS/shipsec1.mtx, 0.777042
/home/ru37geh/mtx/suitesparse/DNVS/shipsec5.mtx, 1.007990
/home/ru37geh/mtx/suitesparse/DNVS/shipsec8.mtx, 0.653927
/home/ru37geh/mtx/suitesparse/DNVS/thread.mtx, 0.411034
/home/ru37geh/mtx/suitesparse/DNVS/trdheim.mtx, 0.177989
/home/ru37geh/mtx/suitesparse/DNVS/troll.mtx, 1.165725
/home/ru37geh/mtx/suitesparse/DNVS/tsyl201.mtx, 0.232355
/home/ru37geh/mtx/suitesparse/DNVS/x104.mtx, 0.956918
/home/ru37geh/mtx/suitesparse/Dziekonski/dielFilterV2real.mtx, 6.032732
/home/ru37geh/mtx/suitesparse/Dziekonski/dielFilterV3real.mtx, 10.142871
/home/ru37geh/mtx/suitesparse/Dziekonski/gsm_106857.mtx, 4.814541
/home/ru37geh/mtx/suitesparse/Embree/ifiss_mat.mtx, 0.396029
/home/ru37geh/mtx/suitesparse/FEMLAB/ns3Da.mtx, 0.317924
/home/ru37geh/mtx/suitesparse/FEMLAB/poisson3Db.mtx, 0.562678
/home/ru37geh/mtx/suitesparse/FEMLAB/sme3Db.mtx, 0.388947
/home/ru37geh/mtx/suitesparse/FEMLAB/sme3Dc.mtx, 0.659191
/home/ru37geh/mtx/suitesparse/FIDAP/ex11.mtx, 0.106971
/home/ru37geh/mtx/suitesparse/Fluorem/HV15R.mtx, 27.998356
/home/ru37geh/mtx/suitesparse/Fluorem/PR02R.mtx, 0.818583
/home/ru37geh/mtx/suitesparse/Fluorem/RM07R.mtx, 3.761818
/home/ru37geh/mtx/suitesparse/Freescale/circuit5M_dc.mtx, 4.175711
/home/ru37geh/mtx/suitesparse/Freescale/circuit5M.mtx, 9.715128
/home/ru37geh/mtx/suitesparse/Freescale/Freescale1.mtx, 4.503459
/home/ru37geh/mtx/suitesparse/Freescale/Freescale2.mtx, 4.875101
/home/ru37geh/mtx/suitesparse/Freescale/FullChip.mtx, 5.013986
/home/ru37geh/mtx/suitesparse/Freescale/memchip.mtx, 3.210958
/home/ru37geh/mtx/suitesparse/Freescale/nxp1.mtx, 0.621889
/home/ru37geh/mtx/suitesparse/GAP/GAP-road.mtx, 21.504620
/home/ru37geh/mtx/suitesparse/GenBank/kmer_A2a.mtx, 274.252153
/home/ru37geh/mtx/suitesparse/GenBank/kmer_P1a.mtx, 198.299614
/home/ru37geh/mtx/suitesparse/GenBank/kmer_U1a.mtx, 93.968702
/home/ru37geh/mtx/suitesparse/GenBank/kmer_V1r.mtx, 233.781371
/home/ru37geh/mtx/suitesparse/GenBank/kmer_V2a.mtx, 77.962193
/home/ru37geh/mtx/suitesparse/GHS_indef/bmw3_2.mtx, 1.123442
/home/ru37geh/mtx/suitesparse/GHS_indef/boyd1.mtx, 0.136493
/home/ru37geh/mtx/suitesparse/GHS_indef/boyd2.mtx, 0.361486
/home/ru37geh/mtx/suitesparse/GHS_indef/darcy003.mtx, 0.512559
/home/ru37geh/mtx/suitesparse/GHS_indef/dawson5.mtx, 0.114161
/home/ru37geh/mtx/suitesparse/GHS_indef/d_pretok.mtx, 0.242274
/home/ru37geh/mtx/suitesparse/GHS_indef/exdata_1.mtx, 0.195703
/home/ru37geh/mtx/suitesparse/GHS_indef/helm2d03.mtx, 0.507323
/home/ru37geh/mtx/suitesparse/GHS_indef/mario002.mtx, 0.511844
/home/ru37geh/mtx/suitesparse/GHS_indef/sparsine.mtx, 0.349620
/home/ru37geh/mtx/suitesparse/GHS_indef/turon_m.mtx, 0.249835
/home/ru37geh/mtx/suitesparse/GHS_psdef/apache2.mtx, 0.869298
/home/ru37geh/mtx/suitesparse/GHS_psdef/audikw_1.mtx, 8.044497
/home/ru37geh/mtx/suitesparse/GHS_psdef/bmw7st_1.mtx, 0.721632
/home/ru37geh/mtx/suitesparse/GHS_psdef/bmwcra_1.mtx, 1.033580
/home/ru37geh/mtx/suitesparse/GHS_psdef/crankseg_1.mtx, 0.991580
/home/ru37geh/mtx/suitesparse/GHS_psdef/crankseg_2.mtx, 1.337035
/home/ru37geh/mtx/suitesparse/GHS_psdef/hood.mtx, 1.105247
/home/ru37geh/mtx/suitesparse/GHS_psdef/inline_1.mtx, 3.851470
/home/ru37geh/mtx/suitesparse/GHS_psdef/ldoor.mtx, 4.865738
/home/ru37geh/mtx/suitesparse/GHS_psdef/oilpan.mtx, 0.344151
/home/ru37geh/mtx/suitesparse/GHS_psdef/opt1.mtx, 0.176939
/home/ru37geh/mtx/suitesparse/GHS_psdef/ramage02.mtx, 0.263405
/home/ru37geh/mtx/suitesparse/GHS_psdef/s3dkq4m2.mtx, 0.457067
/home/ru37geh/mtx/suitesparse/GHS_psdef/s3dkt3m2.mtx, 0.365367
/home/ru37geh/mtx/suitesparse/GHS_psdef/srb1.mtx, 0.281620
/home/ru37geh/mtx/suitesparse/GHS_psdef/vanbody.mtx, 0.230934
/home/ru37geh/mtx/suitesparse/Gleich/flickr.mtx, 2.693554
/home/ru37geh/mtx/suitesparse/Gleich/wb-edu.mtx, 10.197510
/home/ru37geh/mtx/suitesparse/Gleich/wikipedia-20051105.mtx, 11.522024
/home/ru37geh/mtx/suitesparse/Gleich/wikipedia-20060925.mtx, 32.960653
/home/ru37geh/mtx/suitesparse/Gleich/wikipedia-20061104.mtx, 35.697508
/home/ru37geh/mtx/suitesparse/Gleich/wikipedia-20070206.mtx, 42.475508
/home/ru37geh/mtx/suitesparse/Goodwin/Goodwin_054.mtx, 0.103829
/home/ru37geh/mtx/suitesparse/Goodwin/Goodwin_071.mtx, 0.180894
/home/ru37geh/mtx/suitesparse/Goodwin/Goodwin_095.mtx, 0.323116
/home/ru37geh/mtx/suitesparse/Goodwin/Goodwin_127.mtx, 0.586991
/home/ru37geh/mtx/suitesparse/Goodwin/rim.mtx, 0.098992
/home/ru37geh/mtx/suitesparse/Guettel/TEM152078.mtx, 0.676668
/home/ru37geh/mtx/suitesparse/Guettel/TEM181302.mtx, 0.823268
/home/ru37geh/mtx/suitesparse/Gupta/gupta1.mtx, 0.230999
/home/ru37geh/mtx/suitesparse/Gupta/gupta2.mtx, 0.456578
/home/ru37geh/mtx/suitesparse/Gupta/gupta3.mtx, 0.845138
/home/ru37geh/mtx/suitesparse/Hamrle/Hamrle3.mtx, 1.251018
/home/ru37geh/mtx/suitesparse/Hardesty/Hardesty1.mtx, 1.599360
/home/ru37geh/mtx/suitesparse/HB/bcsstk30.mtx, 0.192327
/home/ru37geh/mtx/suitesparse/HB/bcsstk31.mtx, 0.122874
/home/ru37geh/mtx/suitesparse/HB/bcsstk32.mtx, 0.196422
/home/ru37geh/mtx/suitesparse/HVDC/hvdc2.mtx, 0.194093
/home/ru37geh/mtx/suitesparse/INPRO/msdoor.mtx, 2.122473
/home/ru37geh/mtx/suitesparse/IPSO/TSC_OPF_1047.mtx, 0.178742
/home/ru37geh/mtx/suitesparse/Janna/Bump_2911.mtx, 13.688906
/home/ru37geh/mtx/suitesparse/Janna/CoupCons3D.mtx, 2.288619
/home/ru37geh/mtx/suitesparse/Janna/Cube_Coup_dt0.mtx, 12.922084
/home/ru37geh/mtx/suitesparse/Janna/Cube_Coup_dt6.mtx, 12.947941
/home/ru37geh/mtx/suitesparse/Janna/Emilia_923.mtx, 4.458168
/home/ru37geh/mtx/suitesparse/Janna/Fault_639.mtx, 3.106659
/home/ru37geh/mtx/suitesparse/Janna/Flan_1565.mtx, 11.728096
/home/ru37geh/mtx/suitesparse/Janna/Geo_1438.mtx, 6.994049
/home/ru37geh/mtx/suitesparse/Janna/Hook_1498.mtx, 6.688768
/home/ru37geh/mtx/suitesparse/Janna/Long_Coup_dt0.mtx, 9.060361
/home/ru37geh/mtx/suitesparse/Janna/Long_Coup_dt6.mtx, 9.065316
/home/ru37geh/mtx/suitesparse/Janna/ML_Geer.mtx, 10.918737
/home/ru37geh/mtx/suitesparse/Janna/ML_Laplace.mtx, 2.695505
/home/ru37geh/mtx/suitesparse/Janna/PFlow_742.mtx, 3.865207
/home/ru37geh/mtx/suitesparse/Janna/Queen_4147.mtx, 33.021297
/home/ru37geh/mtx/suitesparse/Janna/Serena.mtx, 7.020207
/home/ru37geh/mtx/suitesparse/Janna/StocF-1465.mtx, 3.172317
/home/ru37geh/mtx/suitesparse/Janna/Transport.mtx, 3.445330
/home/ru37geh/mtx/suitesparse/Kamvar/Stanford_Berkeley.mtx, 0.970458
/home/ru37geh/mtx/suitesparse/Kamvar/Stanford.mtx, 0.843488
/home/ru37geh/mtx/suitesparse/Koutsovasilis/F1.mtx, 3.143472
/home/ru37geh/mtx/suitesparse/Koutsovasilis/F2.mtx, 0.563077
/home/ru37geh/mtx/suitesparse/LAW/amazon-2008.mtx, 1.213574
/home/ru37geh/mtx/suitesparse/LAW/arabic-2005.mtx, 74.571128
/home/ru37geh/mtx/suitesparse/LAW/cnr-2000.mtx, 0.423146
/home/ru37geh/mtx/suitesparse/LAW/dblp-2010.mtx, 0.338124
/home/ru37geh/mtx/suitesparse/LAW/eu-2005.mtx, 2.519206
/home/ru37geh/mtx/suitesparse/LAW/hollywood-2009.mtx, 20.690989
/home/ru37geh/mtx/suitesparse/LAW/in-2004.mtx, 2.115495
/home/ru37geh/mtx/suitesparse/LAW/indochina-2004.mtx, 21.092991
/home/ru37geh/mtx/suitesparse/LAW/ljournal-2008.mtx, 38.273467
/home/ru37geh/mtx/suitesparse/LAW/uk-2002.mtx, 39.664344
/home/ru37geh/mtx/suitesparse/LAW/uk-2005.mtx, 94.424171
/home/ru37geh/mtx/suitesparse/Li/li.mtx, 0.136192
/home/ru37geh/mtx/suitesparse/Lin/Lin.mtx, 0.297293
/home/ru37geh/mtx/suitesparse/Li/pli.mtx, 0.136271
/home/ru37geh/mtx/suitesparse/Mallya/lhr71c.mtx, 0.162697
/home/ru37geh/mtx/suitesparse/Mallya/lhr71.mtx, 0.162676
/home/ru37geh/mtx/suitesparse/Mancktelow/viscorocks.mtx, 0.119973
/home/ru37geh/mtx/suitesparse/Martin/marine1.mtx, 0.956813
/home/ru37geh/mtx/suitesparse/MAWI/mawi_201512012345.mtx, 11.599556
/home/ru37geh/mtx/suitesparse/MAWI/mawi_201512020000.mtx, 22.557926
/home/ru37geh/mtx/suitesparse/MAWI/mawi_201512020030.mtx, 43.122277
/home/ru37geh/mtx/suitesparse/MAWI/mawi_201512020130.mtx, 80.232749
/home/ru37geh/mtx/suitesparse/MAWI/mawi_201512020330.mtx, 146.953340
/home/ru37geh/mtx/suitesparse/Mazaheri/bundle_adj.mtx, 1.999513
/home/ru37geh/mtx/suitesparse/McRae/ecology1.mtx, 0.900099
/home/ru37geh/mtx/suitesparse/McRae/ecology2.mtx, 0.900830
/home/ru37geh/mtx/suitesparse/Muite/Chebyshev4.mtx, 0.547636
/home/ru37geh/mtx/suitesparse/Mycielski/mycielskian13.mtx, 0.124019
/home/ru37geh/mtx/suitesparse/Mycielski/mycielskian14.mtx, 0.376250
/home/ru37geh/mtx/suitesparse/Mycielski/mycielskian15.mtx, 1.145737
/home/ru37geh/mtx/suitesparse/Mycielski/mycielskian16.mtx, 3.495539
/home/ru37geh/mtx/suitesparse/Mycielski/mycielskian17.mtx, 10.647714
/home/ru37geh/mtx/suitesparse/Mycielski/mycielskian18.mtx, 32.387980
/home/ru37geh/mtx/suitesparse/Mycielski/mycielskian19.mtx, 98.614042
/home/ru37geh/mtx/suitesparse/Nasa/nasasrb.mtx, 0.260769
/home/ru37geh/mtx/suitesparse/ND/nd12k.mtx, 1.288439
/home/ru37geh/mtx/suitesparse/ND/nd24k.mtx, 2.589170
/home/ru37geh/mtx/suitesparse/ND/nd3k.mtx, 0.295608
/home/ru37geh/mtx/suitesparse/ND/nd6k.mtx, 0.617094
/home/ru37geh/mtx/suitesparse/Nemeth/nemeth21.mtx, 0.104825
/home/ru37geh/mtx/suitesparse/Nemeth/nemeth22.mtx, 0.121013
/home/ru37geh/mtx/suitesparse/Nemeth/nemeth23.mtx, 0.133786
/home/ru37geh/mtx/suitesparse/Nemeth/nemeth24.mtx, 0.133874
/home/ru37geh/mtx/suitesparse/Nemeth/nemeth25.mtx, 0.134343
/home/ru37geh/mtx/suitesparse/Nemeth/nemeth26.mtx, 0.134305
/home/ru37geh/mtx/suitesparse/Norris/heart1.mtx, 0.123564
/home/ru37geh/mtx/suitesparse/Norris/stomach.mtx, 0.388295
/home/ru37geh/mtx/suitesparse/Norris/torso1.mtx, 0.793758
/home/ru37geh/mtx/suitesparse/Norris/torso2.mtx, 0.140322
/home/ru37geh/mtx/suitesparse/Norris/torso3.mtx, 0.572615
/home/ru37geh/mtx/suitesparse/Oberwolfach/bone010.mtx, 7.152000
/home/ru37geh/mtx/suitesparse/Oberwolfach/boneS01.mtx, 0.672405
/home/ru37geh/mtx/suitesparse/Oberwolfach/boneS10.mtx, 5.589295
/home/ru37geh/mtx/suitesparse/Oberwolfach/filter3D.mtx, 0.375865
/home/ru37geh/mtx/suitesparse/Oberwolfach/gas_sensor.mtx, 0.201341
/home/ru37geh/mtx/suitesparse/Oberwolfach/gyro_k.mtx, 0.102764
/home/ru37geh/mtx/suitesparse/Oberwolfach/gyro.mtx, 0.103006
/home/ru37geh/mtx/suitesparse/Oberwolfach/t3dh_a.mtx, 0.467032
/home/ru37geh/mtx/suitesparse/Oberwolfach/t3dh_e.mtx, 0.467225
/home/ru37geh/mtx/suitesparse/Oberwolfach/t3dh.mtx, 0.467259
/home/ru37geh/mtx/suitesparse/Pajek/patents.mtx, 26.413332
/home/ru37geh/mtx/suitesparse/PARSEC/CO.mtx, 1.049678
/home/ru37geh/mtx/suitesparse/PARSEC/Ga10As10H30.mtx, 0.736669
/home/ru37geh/mtx/suitesparse/PARSEC/Ga19As19H42.mtx, 1.047654
/home/ru37geh/mtx/suitesparse/PARSEC/Ga3As3H12.mtx, 0.653380
/home/ru37geh/mtx/suitesparse/PARSEC/Ga41As41H72.mtx, 2.252438
/home/ru37geh/mtx/suitesparse/PARSEC/GaAsH6.mtx, 0.396479
/home/ru37geh/mtx/suitesparse/PARSEC/Ge87H76.mtx, 0.923882
/home/ru37geh/mtx/suitesparse/PARSEC/Ge99H100.mtx, 0.979834
/home/ru37geh/mtx/suitesparse/PARSEC/H2O.mtx, 0.291122
/home/ru37geh/mtx/suitesparse/PARSEC/Si34H36.mtx, 0.636943
/home/ru37geh/mtx/suitesparse/PARSEC/Si41Ge41H72.mtx, 1.780551
/home/ru37geh/mtx/suitesparse/PARSEC/Si87H76.mtx, 1.377581
/home/ru37geh/mtx/suitesparse/PARSEC/SiO2.mtx, 1.312631
/home/ru37geh/mtx/suitesparse/PARSEC/SiO.mtx, 0.163894
/home/ru37geh/mtx/suitesparse/POLYFLOW/invextr1_new.mtx, 0.194258
/home/ru37geh/mtx/suitesparse/POLYFLOW/mixtank_new.mtx, 0.221267
/home/ru37geh/mtx/suitesparse/Precima/analytics.mtx, 0.362991
/home/ru37geh/mtx/suitesparse/QLi/crashbasis.mtx, 0.235310
/home/ru37geh/mtx/suitesparse/QLi/largebasis.mtx, 0.737997
/home/ru37geh/mtx/suitesparse/QLi/majorbasis.mtx, 0.235330
