matrix,time
/home/ru37geh/mtx/suitesparse/DIMACS10/hugetric-00010.mtx, 18.023536
/home/ru37geh/mtx/suitesparse/DIMACS10/hugetric-00020.mtx, 19.913676
/home/ru37geh/mtx/suitesparse/DIMACS10/ia2010.mtx, 0.160029
/home/ru37geh/mtx/suitesparse/DIMACS10/il2010.mtx, 0.401797
/home/ru37geh/mtx/suitesparse/DIMACS10/in2010.mtx, 0.211312
/home/ru37geh/mtx/suitesparse/DIMACS10/italy_osm.mtx, 2.771675
/home/ru37geh/mtx/suitesparse/DIMACS10/kron_g500-logn16.mtx, 1.022940
/home/ru37geh/mtx/suitesparse/DIMACS10/kron_g500-logn17.mtx, 2.429295
/home/ru37geh/mtx/suitesparse/DIMACS10/kron_g500-logn18.mtx, 6.381724
/home/ru37geh/mtx/suitesparse/DIMACS10/kron_g500-logn19.mtx, 17.827966
/home/ru37geh/mtx/suitesparse/DIMACS10/kron_g500-logn20.mtx, 52.085054
/home/ru37geh/mtx/suitesparse/DIMACS10/kron_g500-logn21.mtx, 165.886623
/home/ru37geh/mtx/suitesparse/DIMACS10/ks2010.mtx, 0.178178
/home/ru37geh/mtx/suitesparse/DIMACS10/m14b.mtx, 0.692616
/home/ru37geh/mtx/suitesparse/DIMACS10/M6.mtx, 19.293544
/home/ru37geh/mtx/suitesparse/DIMACS10/mi2010.mtx, 0.260591
/home/ru37geh/mtx/suitesparse/DIMACS10/mn2010.mtx, 0.202128
/home/ru37geh/mtx/suitesparse/DIMACS10/mo2010.mtx, 0.272797
/home/ru37geh/mtx/suitesparse/DIMACS10/NACA0015.mtx, 2.810801
/home/ru37geh/mtx/suitesparse/DIMACS10/nc2010.mtx, 0.235641
/home/ru37geh/mtx/suitesparse/DIMACS10/netherlands_osm.mtx, 0.829732
/home/ru37geh/mtx/suitesparse/DIMACS10/NLR.mtx, 23.831155
/home/ru37geh/mtx/suitesparse/DIMACS10/ny2010.mtx, 0.294282
/home/ru37geh/mtx/suitesparse/DIMACS10/oh2010.mtx, 0.296851
/home/ru37geh/mtx/suitesparse/DIMACS10/ok2010.mtx, 0.215393
/home/ru37geh/mtx/suitesparse/DIMACS10/pa2010.mtx, 0.359405
/home/ru37geh/mtx/suitesparse/DIMACS10/packing-500x100x100-b050.mtx, 4.160675
/home/ru37geh/mtx/suitesparse/DIMACS10/rgg_n_2_17_s0.mtx, 0.199929
/home/ru37geh/mtx/suitesparse/DIMACS10/rgg_n_2_18_s0.mtx, 0.432149
/home/ru37geh/mtx/suitesparse/DIMACS10/rgg_n_2_19_s0.mtx, 0.928907
/home/ru37geh/mtx/suitesparse/DIMACS10/rgg_n_2_20_s0.mtx, 2.034018
/home/ru37geh/mtx/suitesparse/DIMACS10/rgg_n_2_21_s0.mtx, 4.520239
/home/ru37geh/mtx/suitesparse/DIMACS10/rgg_n_2_22_s0.mtx, 10.050502
/home/ru37geh/mtx/suitesparse/DIMACS10/rgg_n_2_23_s0.mtx, 21.210585
/home/ru37geh/mtx/suitesparse/DIMACS10/rgg_n_2_24_s0.mtx, 46.807977
/home/ru37geh/mtx/suitesparse/DIMACS10/road_central.mtx, 17.528391
/home/ru37geh/mtx/suitesparse/DIMACS10/road_usa.mtx, 11.337524
/home/ru37geh/mtx/suitesparse/DIMACS10/tn2010.mtx, 0.195270
/home/ru37geh/mtx/suitesparse/DIMACS10/tx2010.mtx, 0.810990
/home/ru37geh/mtx/suitesparse/DIMACS10/va2010.mtx, 0.230820
/home/ru37geh/mtx/suitesparse/DIMACS10/venturiLevel3.mtx, 2.283746
/home/ru37geh/mtx/suitesparse/DIMACS10/vsp_bcsstk30_500sep_10in_1Kout.mtx, 1.035103
/home/ru37geh/mtx/suitesparse/DIMACS10/vsp_finan512_scagr7-2c_rlfddd.mtx, 0.177202
/home/ru37geh/mtx/suitesparse/DIMACS10/vsp_msc10848_300sep_100in_1Kout.mtx, 0.481729
/home/ru37geh/mtx/suitesparse/DIMACS10/wi2010.mtx, 0.198022
/home/ru37geh/mtx/suitesparse/DNVS/fcondp2.mtx, 1.017133
/home/ru37geh/mtx/suitesparse/DNVS/fullb.mtx, 1.078311
/home/ru37geh/mtx/suitesparse/DNVS/halfb.mtx, 1.134016
/home/ru37geh/mtx/suitesparse/DNVS/m_t1.mtx, 0.883872
/home/ru37geh/mtx/suitesparse/DNVS/ship_001.mtx, 0.423905
/home/ru37geh/mtx/suitesparse/DNVS/ship_003.mtx, 0.764606
/home/ru37geh/mtx/suitesparse/DNVS/shipsec1.mtx, 0.740758
/home/ru37geh/mtx/suitesparse/DNVS/shipsec5.mtx, 0.960967
/home/ru37geh/mtx/suitesparse/DNVS/shipsec8.mtx, 0.627153
/home/ru37geh/mtx/suitesparse/DNVS/thread.mtx, 0.407358
/home/ru37geh/mtx/suitesparse/DNVS/trdheim.mtx, 0.172220
/home/ru37geh/mtx/suitesparse/DNVS/troll.mtx, 1.108148
/home/ru37geh/mtx/suitesparse/DNVS/tsyl201.mtx, 0.227808
/home/ru37geh/mtx/suitesparse/DNVS/x104.mtx, 0.929097
/home/ru37geh/mtx/suitesparse/Dziekonski/dielFilterV2real.mtx, 5.500317
/home/ru37geh/mtx/suitesparse/Dziekonski/dielFilterV3real.mtx, 9.611565
/home/ru37geh/mtx/suitesparse/Dziekonski/gsm_106857.mtx, 4.436318
/home/ru37geh/mtx/suitesparse/Embree/ifiss_mat.mtx, 0.375555
/home/ru37geh/mtx/suitesparse/FEMLAB/ns3Da.mtx, 0.305482
/home/ru37geh/mtx/suitesparse/FEMLAB/poisson3Db.mtx, 0.564603
/home/ru37geh/mtx/suitesparse/FEMLAB/sme3Db.mtx, 0.393878
/home/ru37geh/mtx/suitesparse/FEMLAB/sme3Dc.mtx, 0.651361
/home/ru37geh/mtx/suitesparse/FIDAP/ex11.mtx, 0.104050
/home/ru37geh/mtx/suitesparse/Fluorem/HV15R.mtx, 27.202206
/home/ru37geh/mtx/suitesparse/Fluorem/PR02R.mtx, 0.777598
/home/ru37geh/mtx/suitesparse/Fluorem/RM07R.mtx, 3.597905
/home/ru37geh/mtx/suitesparse/Freescale/circuit5M_dc.mtx, 2.802655
/home/ru37geh/mtx/suitesparse/Freescale/circuit5M.mtx, 7.273894
/home/ru37geh/mtx/suitesparse/Freescale/Freescale1.mtx, 3.084430
/home/ru37geh/mtx/suitesparse/Freescale/Freescale2.mtx, 3.600588
/home/ru37geh/mtx/suitesparse/Freescale/FullChip.mtx, 3.622868
/home/ru37geh/mtx/suitesparse/Freescale/memchip.mtx, 2.105807
/home/ru37geh/mtx/suitesparse/Freescale/nxp1.mtx, 0.477349
/home/ru37geh/mtx/suitesparse/GAP/GAP-road.mtx, 11.485839
/home/ru37geh/mtx/suitesparse/GenBank/kmer_A2a.mtx, 154.568169
/home/ru37geh/mtx/suitesparse/GenBank/kmer_P1a.mtx, 123.620624
/home/ru37geh/mtx/suitesparse/GenBank/kmer_U1a.mtx, 58.394846
/home/ru37geh/mtx/suitesparse/GenBank/kmer_V1r.mtx, 138.364325
/home/ru37geh/mtx/suitesparse/GenBank/kmer_V2a.mtx, 48.671721
/home/ru37geh/mtx/suitesparse/GHS_indef/bmw3_2.mtx, 1.054935
/home/ru37geh/mtx/suitesparse/GHS_indef/boyd1.mtx, 0.115516
/home/ru37geh/mtx/suitesparse/GHS_indef/boyd2.mtx, 0.220807
/home/ru37geh/mtx/suitesparse/GHS_indef/darcy003.mtx, 0.376520
/home/ru37geh/mtx/suitesparse/GHS_indef/dawson5.mtx, 0.103532
/home/ru37geh/mtx/suitesparse/GHS_indef/d_pretok.mtx, 0.198093
/home/ru37geh/mtx/suitesparse/GHS_indef/exdata_1.mtx, 0.193081
/home/ru37geh/mtx/suitesparse/GHS_indef/helm2d03.mtx, 0.365420
/home/ru37geh/mtx/suitesparse/GHS_indef/mario002.mtx, 0.377098
/home/ru37geh/mtx/suitesparse/GHS_indef/sparsine.mtx, 0.349139
/home/ru37geh/mtx/suitesparse/GHS_indef/turon_m.mtx, 0.202705
/home/ru37geh/mtx/suitesparse/GHS_psdef/apache2.mtx, 0.648529
/home/ru37geh/mtx/suitesparse/GHS_psdef/audikw_1.mtx, 7.643698
/home/ru37geh/mtx/suitesparse/GHS_psdef/bmw7st_1.mtx, 0.680883
/home/ru37geh/mtx/suitesparse/GHS_psdef/bmwcra_1.mtx, 0.994286
/home/ru37geh/mtx/suitesparse/GHS_psdef/crankseg_1.mtx, 0.984698
/home/ru37geh/mtx/suitesparse/GHS_psdef/crankseg_2.mtx, 1.315828
/home/ru37geh/mtx/suitesparse/GHS_psdef/hood.mtx, 1.030936
/home/ru37geh/mtx/suitesparse/GHS_psdef/inline_1.mtx, 3.628585
/home/ru37geh/mtx/suitesparse/GHS_psdef/ldoor.mtx, 4.484914
/home/ru37geh/mtx/suitesparse/GHS_psdef/oilpan.mtx, 0.326777
/home/ru37geh/mtx/suitesparse/GHS_psdef/opt1.mtx, 0.172780
/home/ru37geh/mtx/suitesparse/GHS_psdef/ramage02.mtx, 0.258685
/home/ru37geh/mtx/suitesparse/GHS_psdef/s3dkq4m2.mtx, 0.433441
/home/ru37geh/mtx/suitesparse/GHS_psdef/s3dkt3m2.mtx, 0.342423
/home/ru37geh/mtx/suitesparse/GHS_psdef/srb1.mtx, 0.268016
/home/ru37geh/mtx/suitesparse/GHS_psdef/vanbody.mtx, 0.220318
/home/ru37geh/mtx/suitesparse/Gleich/flickr.mtx, 2.538435
/home/ru37geh/mtx/suitesparse/Gleich/wb-edu.mtx, 7.242364
/home/ru37geh/mtx/suitesparse/Gleich/wikipedia-20051105.mtx, 11.274028
/home/ru37geh/mtx/suitesparse/Gleich/wikipedia-20060925.mtx, 30.720907
/home/ru37geh/mtx/suitesparse/Gleich/wikipedia-20061104.mtx, 37.296738
/home/ru37geh/mtx/suitesparse/Gleich/wikipedia-20070206.mtx, 47.537253
/home/ru37geh/mtx/suitesparse/Goodwin/Goodwin_054.mtx, 0.096441
/home/ru37geh/mtx/suitesparse/Goodwin/Goodwin_071.mtx, 0.168048
/home/ru37geh/mtx/suitesparse/Goodwin/Goodwin_095.mtx, 0.301914
/home/ru37geh/mtx/suitesparse/Goodwin/Goodwin_127.mtx, 0.540774
/home/ru37geh/mtx/suitesparse/Goodwin/rim.mtx, 0.094106
/home/ru37geh/mtx/suitesparse/Guettel/TEM152078.mtx, 0.634260
/home/ru37geh/mtx/suitesparse/Guettel/TEM181302.mtx, 0.769787
/home/ru37geh/mtx/suitesparse/Gupta/gupta1.mtx, 0.222302
/home/ru37geh/mtx/suitesparse/Gupta/gupta2.mtx, 0.437753
/home/ru37geh/mtx/suitesparse/Gupta/gupta3.mtx, 0.828371
/home/ru37geh/mtx/suitesparse/Hamrle/Hamrle3.mtx, 0.681727
/home/ru37geh/mtx/suitesparse/Hardesty/Hardesty1.mtx, 1.349339
/home/ru37geh/mtx/suitesparse/HB/bcsstk30.mtx, 0.185528
/home/ru37geh/mtx/suitesparse/HB/bcsstk31.mtx, 0.115478
/home/ru37geh/mtx/suitesparse/HB/bcsstk32.mtx, 0.186248
/home/ru37geh/mtx/suitesparse/HVDC/hvdc2.mtx, 0.147132
/home/ru37geh/mtx/suitesparse/INPRO/msdoor.mtx, 1.957674
/home/ru37geh/mtx/suitesparse/IPSO/TSC_OPF_1047.mtx, 0.175078
/home/ru37geh/mtx/suitesparse/Janna/Bump_2911.mtx, 12.487250
/home/ru37geh/mtx/suitesparse/Janna/CoupCons3D.mtx, 2.126671
/home/ru37geh/mtx/suitesparse/Janna/Cube_Coup_dt0.mtx, 12.116899
/home/ru37geh/mtx/suitesparse/Janna/Cube_Coup_dt6.mtx, 12.122323
/home/ru37geh/mtx/suitesparse/Janna/Emilia_923.mtx, 4.140667
/home/ru37geh/mtx/suitesparse/Janna/Fault_639.mtx, 2.829919
/home/ru37geh/mtx/suitesparse/Janna/Flan_1565.mtx, 11.097560
/home/ru37geh/mtx/suitesparse/Janna/Geo_1438.mtx, 6.334918
/home/ru37geh/mtx/suitesparse/Janna/Hook_1498.mtx, 6.039932
/home/ru37geh/mtx/suitesparse/Janna/Long_Coup_dt0.mtx, 8.337224
/home/ru37geh/mtx/suitesparse/Janna/Long_Coup_dt6.mtx, 8.334079
/home/ru37geh/mtx/suitesparse/Janna/ML_Geer.mtx, 10.314934
/home/ru37geh/mtx/suitesparse/Janna/ML_Laplace.mtx, 2.569645
/home/ru37geh/mtx/suitesparse/Janna/PFlow_742.mtx, 3.632080
/home/ru37geh/mtx/suitesparse/Janna/Queen_4147.mtx, 31.595275
/home/ru37geh/mtx/suitesparse/Janna/Serena.mtx, 6.404625
/home/ru37geh/mtx/suitesparse/Janna/StocF-1465.mtx, 2.571221
/home/ru37geh/mtx/suitesparse/Janna/Transport.mtx, 2.782483
/home/ru37geh/mtx/suitesparse/Kamvar/Stanford_Berkeley.mtx, 0.758482
/home/ru37geh/mtx/suitesparse/Kamvar/Stanford.mtx, 0.785802
/home/ru37geh/mtx/suitesparse/Koutsovasilis/F1.mtx, 2.918713
/home/ru37geh/mtx/suitesparse/Koutsovasilis/F2.mtx, 0.541800
/home/ru37geh/mtx/suitesparse/LAW/amazon-2008.mtx, 0.957861
/home/ru37geh/mtx/suitesparse/LAW/arabic-2005.mtx, 65.788904
/home/ru37geh/mtx/suitesparse/LAW/cnr-2000.mtx, 0.328196
/home/ru37geh/mtx/suitesparse/LAW/dblp-2010.mtx, 0.224105
/home/ru37geh/mtx/suitesparse/LAW/eu-2005.mtx, 2.191921
/home/ru37geh/mtx/suitesparse/LAW/hollywood-2009.mtx, 20.167116
/home/ru37geh/mtx/suitesparse/LAW/in-2004.mtx, 1.694135
/home/ru37geh/mtx/suitesparse/LAW/indochina-2004.mtx, 18.767986
/home/ru37geh/mtx/suitesparse/LAW/ljournal-2008.mtx, 35.753133
/home/ru37geh/mtx/suitesparse/LAW/uk-2002.mtx, 33.003376
/home/ru37geh/mtx/suitesparse/LAW/uk-2005.mtx, 77.649967
/home/ru37geh/mtx/suitesparse/Li/li.mtx, 0.131929
/home/ru37geh/mtx/suitesparse/Lin/Lin.mtx, 0.236581
/home/ru37geh/mtx/suitesparse/Li/pli.mtx, 0.131959
/home/ru37geh/mtx/suitesparse/Mallya/lhr71c.mtx, 0.147832
/home/ru37geh/mtx/suitesparse/Mallya/lhr71.mtx, 0.147745
/home/ru37geh/mtx/suitesparse/Mancktelow/viscorocks.mtx, 0.112451
/home/ru37geh/mtx/suitesparse/Martin/marine1.mtx, 0.819159
/home/ru37geh/mtx/suitesparse/MAWI/mawi_201512012345.mtx, 5.399671
/home/ru37geh/mtx/suitesparse/MAWI/mawi_201512020000.mtx, 10.642554
/home/ru37geh/mtx/suitesparse/MAWI/mawi_201512020030.mtx, 20.479487
/home/ru37geh/mtx/suitesparse/MAWI/mawi_201512020130.mtx, 38.586193
/home/ru37geh/mtx/suitesparse/MAWI/mawi_201512020330.mtx, 71.526453
/home/ru37geh/mtx/suitesparse/Mazaheri/bundle_adj.mtx, 1.830237
/home/ru37geh/mtx/suitesparse/McRae/ecology1.mtx, 0.632049
/home/ru37geh/mtx/suitesparse/McRae/ecology2.mtx, 0.631709
/home/ru37geh/mtx/suitesparse/Muite/Chebyshev4.mtx, 0.529257
/home/ru37geh/mtx/suitesparse/Mycielski/mycielskian13.mtx, 0.122826
/home/ru37geh/mtx/suitesparse/Mycielski/mycielskian14.mtx, 0.369859
/home/ru37geh/mtx/suitesparse/Mycielski/mycielskian15.mtx, 1.131010
/home/ru37geh/mtx/suitesparse/Mycielski/mycielskian16.mtx, 3.465939
/home/ru37geh/mtx/suitesparse/Mycielski/mycielskian17.mtx, 10.605899
/home/ru37geh/mtx/suitesparse/Mycielski/mycielskian18.mtx, 32.352054
/home/ru37geh/mtx/suitesparse/Mycielski/mycielskian19.mtx, 98.644350
/home/ru37geh/mtx/suitesparse/Nasa/nasasrb.mtx, 0.248839
/home/ru37geh/mtx/suitesparse/ND/nd12k.mtx, 1.268839
/home/ru37geh/mtx/suitesparse/ND/nd24k.mtx, 2.567031
/home/ru37geh/mtx/suitesparse/ND/nd3k.mtx, 0.290951
/home/ru37geh/mtx/suitesparse/ND/nd6k.mtx, 0.613785
/home/ru37geh/mtx/suitesparse/Nemeth/nemeth21.mtx, 0.101391
/home/ru37geh/mtx/suitesparse/Nemeth/nemeth22.mtx, 0.117259
/home/ru37geh/mtx/suitesparse/Nemeth/nemeth23.mtx, 0.129978
/home/ru37geh/mtx/suitesparse/Nemeth/nemeth24.mtx, 0.130026
/home/ru37geh/mtx/suitesparse/Nemeth/nemeth25.mtx, 0.130449
/home/ru37geh/mtx/suitesparse/Nemeth/nemeth26.mtx, 0.130453
/home/ru37geh/mtx/suitesparse/Norris/heart1.mtx, 0.121600
/home/ru37geh/mtx/suitesparse/Norris/stomach.mtx, 0.337546
/home/ru37geh/mtx/suitesparse/Norris/torso1.mtx, 0.753523
/home/ru37geh/mtx/suitesparse/Norris/torso2.mtx, 0.111737
/home/ru37geh/mtx/suitesparse/Norris/torso3.mtx, 0.502467
/home/ru37geh/mtx/suitesparse/Oberwolfach/bone010.mtx, 6.827426
/home/ru37geh/mtx/suitesparse/Oberwolfach/boneS01.mtx, 0.645750
/home/ru37geh/mtx/suitesparse/Oberwolfach/boneS10.mtx, 5.327241
/home/ru37geh/mtx/suitesparse/Oberwolfach/filter3D.mtx, 0.349572
/home/ru37geh/mtx/suitesparse/Oberwolfach/gas_sensor.mtx, 0.186210
/home/ru37geh/mtx/suitesparse/Oberwolfach/gyro_k.mtx, 0.099013
/home/ru37geh/mtx/suitesparse/Oberwolfach/gyro.mtx, 0.099279
/home/ru37geh/mtx/suitesparse/Oberwolfach/t3dh_a.mtx, 0.455948
/home/ru37geh/mtx/suitesparse/Oberwolfach/t3dh_e.mtx, 0.455965
/home/ru37geh/mtx/suitesparse/Oberwolfach/t3dh.mtx, 0.455468
/home/ru37geh/mtx/suitesparse/Pajek/patents.mtx, 16.184226
/home/ru37geh/mtx/suitesparse/PARSEC/CO.mtx, 0.975685
/home/ru37geh/mtx/suitesparse/PARSEC/Ga10As10H30.mtx, 0.705989
/home/ru37geh/mtx/suitesparse/PARSEC/Ga19As19H42.mtx, 0.994934
/home/ru37geh/mtx/suitesparse/PARSEC/Ga3As3H12.mtx, 0.626294
/home/ru37geh/mtx/suitesparse/PARSEC/Ga41As41H72.mtx, 2.085758
/home/ru37geh/mtx/suitesparse/PARSEC/GaAsH6.mtx, 0.380818
/home/ru37geh/mtx/suitesparse/PARSEC/Ge87H76.mtx, 0.886475
/home/ru37geh/mtx/suitesparse/PARSEC/Ge99H100.mtx, 0.941525
/home/ru37geh/mtx/suitesparse/PARSEC/H2O.mtx, 0.276661
/home/ru37geh/mtx/suitesparse/PARSEC/Si34H36.mtx, 0.598711
/home/ru37geh/mtx/suitesparse/PARSEC/Si41Ge41H72.mtx, 1.649717
/home/ru37geh/mtx/suitesparse/PARSEC/Si87H76.mtx, 1.296691
/home/ru37geh/mtx/suitesparse/PARSEC/SiO2.mtx, 1.245195
/home/ru37geh/mtx/suitesparse/PARSEC/SiO.mtx, 0.156713
/home/ru37geh/mtx/suitesparse/POLYFLOW/invextr1_new.mtx, 0.188624
/home/ru37geh/mtx/suitesparse/POLYFLOW/mixtank_new.mtx, 0.215946
/home/ru37geh/mtx/suitesparse/Precima/analytics.mtx, 0.268078
/home/ru37geh/mtx/suitesparse/QLi/crashbasis.mtx, 0.203009
/home/ru37geh/mtx/suitesparse/QLi/largebasis.mtx, 0.578737
/home/ru37geh/mtx/suitesparse/QLi/majorbasis.mtx, 0.202878
